Date,Open,High,Low,Close,Adj Close,Volume
2019-09-13,7903.729980,7923.410156,7879.589844,7892.950195,7892.950195,1976770000
2019-09-16,7833.729980,7868.740234,7831.759766,7852.410156,7852.410156,1869220000
2019-09-17,7849.879883,7891.209961,7840.990234,7888.790039,7888.790039,1850340000
2019-09-18,7877.580078,7891.169922,7791.580078,7888.560059,7888.560059,2034880000
2019-09-19,7904.390137,7950.209961,7888.310059,7901.790039,7901.790039,1792700000
2019-09-20,7901.459961,7920.529785,7794.270020,7823.549805,7823.549805,3359380000
2019-09-23,7815.229980,7842.979980,7790.290039,7818.609863,7818.609863,1780160000
2019-09-24,7855.970215,7873.250000,7684.799805,7710.040039,7710.040039,2302600000
2019-09-25,7706.500000,7822.430176,7647.629883,7803.540039,7803.540039,2015270000
2019-09-26,7794.279785,7798.120117,7718.689941,7771.990234,7771.990234,1832800000
2019-09-27,7786.029785,7790.799805,7626.819824,7681.580078,7681.580078,2037720000
2019-09-30,7705.970215,7761.839844,7693.490234,7749.450195,7749.450195,1805820000
2019-10-01,7782.819824,7821.720215,7675.419922,7684.140137,7684.140137,2243650000
2019-10-02,7627.589844,7631.339844,7513.689941,7550.790039,7550.790039,2495160000
2019-10-03,7557.189941,7640.419922,7463.569824,7638.390137,7638.390137,2141490000
2019-10-04,7677.330078,7759.359863,7670.919922,7754.100098,7754.100098,1736890000
2019-10-07,7725.680176,7784.790039,7712.680176,7725.129883,7725.129883,1739450000
2019-10-08,7671.379883,7707.169922,7603.759766,7604.270020,7604.270020,1933580000
2019-10-09,7678.660156,7717.939941,7655.479980,7690.529785,7690.529785,1553900000
2019-10-10,7688.419922,7772.680176,7682.609863,7740.359863,7740.359863,1778740000
2019-10-11,7835.930176,7904.049805,7831.109863,7843.879883,7843.879883,2176080000
2019-10-14,7834.740234,7865.669922,7827.160156,7842.330078,7842.330078,1419730000
2019-10-15,7867.959961,7960.140137,7863.649902,7942.850098,7942.850098,1836650000
2019-10-16,7911.990234,7941.759766,7898.310059,7920.209961,7920.209961,1886720000
2019-10-17,7976.640137,7981.140137,7914.939941,7942.140137,7942.140137,1861570000
2019-10-18,7938.299805,7946.810059,7829.750000,7868.490234,7868.490234,2012930000
2019-10-21,7911.580078,7941.479980,7887.740234,7940.330078,7940.330078,1752860000
2019-10-22,7968.250000,7977.009766,7871.979980,7874.620117,7874.620117,1847200000
2019-10-23,7858.479980,7890.209961,7845.089844,7889.470215,7889.470215,1805030000
2019-10-24,7956.229980,7969.660156,7912.720215,7966.720215,7966.720215,1882490000
2019-10-25,7926.600098,8033.290039,7926.600098,8029.220215,8029.220215,1894740000
2019-10-28,8071.390137,8119.729980,8070.899902,8110.669922,8110.669922,1956280000
2019-10-29,8101.549805,8108.609863,8045.640137,8047.509766,8047.509766,1834530000
2019-10-30,8056.899902,8096.330078,8017.919922,8083.109863,8083.109863,1928420000
2019-10-31,8100.620117,8110.439941,8041.649902,8083.830078,8083.830078,2258270000
2019-11-01,8121.950195,8161.979980,8111.729980,8161.169922,8161.169922,2057310000
2019-11-04,8218.929688,8228.330078,8197.320313,8210.660156,8210.660156,2149910000
2019-11-05,8225.349609,8229.089844,8191.049805,8210.179688,8210.179688,2316710000
2019-11-06,8204.339844,8204.339844,8157.359863,8196.030273,8196.030273,2332650000
2019-11-07,8237.679688,8271.820313,8198.910156,8219.650391,8219.650391,2393950000
2019-11-08,8208.370117,8256.290039,8186.310059,8255.889648,8255.889648,1974190000
2019-11-11,8212.370117,8245.889648,8202.360352,8241.910156,8241.910156,1715470000
2019-11-12,8249.620117,8293.179688,8238.330078,8263.790039,8263.790039,1987820000
2019-11-13,8235.679688,8274.610352,8233.379883,8259.809570,8259.809570,2173320000
2019-11-14,8238.849609,8264.940430,8212.589844,8257.830078,8257.830078,2106550000
2019-11-15,8303.839844,8315.900391,8284.200195,8315.519531,8315.519531,2188210000
2019-11-18,8303.219727,8340.410156,8274.679688,8328.480469,8328.480469,2047240000
2019-11-19,8357.429688,8357.799805,8308.280273,8338.740234,8338.740234,2075000000
2019-11-20,8315.549805,8339.259766,8226.250000,8283.750000,8283.750000,2596030000
2019-11-21,8273.950195,8282.330078,8242.219727,8265.620117,8265.620117,2056230000
2019-11-22,8287.250000,8292.110352,8229.490234,8272.049805,8272.049805,1877090000
2019-11-25,8309.549805,8372.820313,8309.549805,8371.929688,8371.929688,2256070000
2019-11-26,8374.259766,8398.040039,8364.110352,8385.750000,8385.750000,2434570000
2019-11-27,8407.230469,8445.610352,8399.629883,8444.709961,8444.709961,1744580000
2019-11-29,8422.019531,8435.959961,8402.129883,8403.679688,8403.679688,1099090000
2019-12-02,8409.870117,8409.870117,8274.610352,8309.259766,8309.259766,2225940000
2019-12-03,8201.629883,8258.400391,8167.359863,8254.740234,8254.740234,2308600000
2019-12-04,8291.860352,8316.459961,8285.879883,8296.530273,8296.530273,2150680000
2019-12-05,8321.190430,8321.190430,8272.830078,8308.400391,8308.400391,2123380000
2019-12-06,8370.230469,8405.849609,8365.250000,8397.370117,8397.370117,2053530000
2019-12-09,8388.750000,8425.769531,8359.870117,8362.740234,8362.740234,2088520000
2019-12-10,8364.549805,8392.889648,8339.370117,8354.290039,8354.290039,2053390000
2019-12-11,8371.650391,8408.080078,8361.370117,8402.610352,8402.610352,1937850000
2019-12-12,8391.919922,8493.110352,8380.089844,8466.889648,8466.889648,2388270000
2019-12-13,8461.419922,8517.519531,8441.889648,8487.709961,8487.709961,2186720000
2019-12-16,8544.269531,8584.780273,8542.419922,8570.330078,8570.330078,2346290000
2019-12-17,8586.330078,8592.450195,8564.150391,8575.700195,8575.700195,2374120000
2019-12-18,8587.200195,8608.099609,8578.559570,8580.620117,8580.620117,2727870000
2019-12-19,8592.679688,8642.740234,8592.679688,8641.290039,8641.290039,2415950000
2019-12-20,8666.570313,8687.660156,8656.480469,8678.490234,8678.490234,3825460000
2019-12-23,8703.059570,8710.900391,8690.150391,8696.009766,8696.009766,2025450000
2019-12-24,8705.299805,8708.219727,8684.120117,8699.509766,8699.509766,1014520000
2019-12-26,8717.950195,8778.330078,8716.030273,8778.309570,8778.309570,1634920000
2019-12-27,8805.860352,8811.099609,8749.860352,8770.980469,8770.980469,1832200000
2019-12-30,8766.389648,8768.299805,8671.919922,8709.730469,8709.730469,2042420000
2019-12-31,8681.330078,8735.429688,8674.379883,8733.070313,8733.070313,2182800000
2020-01-02,8802.219727,8873.629883,8786.900391,8872.219727,8872.219727,2848370000
2020-01-03,8755.169922,8843.650391,8755.169922,8793.900391,8793.900391,2567400000
2020-01-06,8713.889648,8849.980469,8713.889648,8848.519531,8848.519531,2788120000
2020-01-07,8857.139648,8872.469727,8821.679688,8846.450195,8846.450195,2352850000
2020-01-08,8845.450195,8953.549805,8834.940430,8912.370117,8912.370117,2464090000
2020-01-09,8990.040039,9004.549805,8938.530273,8989.629883,8989.629883,2534700000
2020-01-10,9021.879883,9024.870117,8951.830078,8966.639648,8966.639648,2378990000
2020-01-13,9007.940430,9071.530273,8991.349609,9070.650391,9070.650391,2530270000
2020-01-14,9068.019531,9080.160156,9020.919922,9033.419922,9033.419922,2542170000
2020-01-15,9039.309570,9078.870117,9008.950195,9035.669922,9035.669922,2435650000
2020-01-16,9088.080078,9126.070313,9066.309570,9125.000000,9125.000000,2301400000
2020-01-17,9159.480469,9176.469727,9118.980469,9173.730469,9173.730469,2522670000
2020-01-21,9145.639648,9187.419922,9141.780273,9166.629883,9166.629883,2684540000
2020-01-22,9212.349609,9242.480469,9179.269531,9188.580078,9188.580078,2449390000
2020-01-23,9186.139648,9221.129883,9145.230469,9216.980469,9216.980469,2460050000
2020-01-24,9266.349609,9272.370117,9101.440430,9141.469727,9141.469727,2611710000
2020-01-27,8913.160156,9001.440430,8910.969727,8952.179688,8952.179688,2583330000
2020-01-28,9013.230469,9111.320313,8994.280273,9090.929688,9090.929688,2157830000
2020-01-29,9141.519531,9153.080078,9067.290039,9101.610352,9101.610352,2223480000
2020-01-30,9038.919922,9140.690430,9019.719727,9136.089844,9136.089844,2333500000
2020-01-31,9169.910156,9170.219727,8961.589844,8991.509766,8991.509766,2685840000
2020-02-03,9033.519531,9148.500000,9031.070313,9126.230469,9126.230469,2420510000
2020-02-04,9256.940430,9352.959961,9224.860352,9334.059570,9334.059570,2445420000
2020-02-05,9441.339844,9442.750000,9311.879883,9367.480469,9367.480469,2462470000
2020-02-06,9395.690430,9448.719727,9357.860352,9445.919922,9445.919922,2267300000
2020-02-07,9397.769531,9453.240234,9376.910156,9401.099609,9401.099609,2238670000
2020-02-10,9373.200195,9517.740234,9373.200195,9516.839844,9516.839844,2179310000
2020-02-11,9567.809570,9600.049805,9493.629883,9517.860352,9517.860352,2423670000
2020-02-12,9569.820313,9615.910156,9552.030273,9613.200195,9613.200195,2355000000
2020-02-13,9540.669922,9636.410156,9532.740234,9595.700195,9595.700195,2239270000
2020-02-14,9613.879883,9634.750000,9583.080078,9623.580078,9623.580078,2222240000
2020-02-18,9567.280273,9647.719727,9567.280273,9629.799805,9629.799805,2273460000
2020-02-19,9683.940430,9736.570313,9676.070313,9718.730469,9718.730469,2462530000
2020-02-20,9696.660156,9714.230469,9513.230469,9627.830078,9627.830078,2735610000
2020-02-21,9582.540039,9594.000000,9406.379883,9446.690430,9446.690430,2743010000
2020-02-24,9055.299805,9194.910156,9028.870117,9079.629883,9079.629883,3177000000
2020-02-25,9167.330078,9183.780273,8807.110352,8834.870117,8834.870117,3583400000
2020-02-26,8883.009766,9032.879883,8813.919922,8873.759766,8873.759766,3567830000
2020-02-27,8632.540039,8786.679688,8430.530273,8436.669922,8436.669922,108670000
2020-02-28,8133.850098,8490.469727,8133.850098,8461.830078,8461.830078,5301170000
2020-03-02,8569.910156,8879.389648,8446.500000,8877.980469,8877.980469,4232760000
2020-03-03,8892.679688,9000.459961,8516.580078,8594.490234,8594.490234,4336700000
2020-03-04,8745.639648,8952.110352,8669.759766,8949.280273,8949.280273,3602870000
2020-03-05,8713.190430,8864.190430,8613.910156,8671.660156,8671.660156,3748090000
2020-03-06,8395.950195,8571.879883,8319.900391,8530.339844,8530.339844,4279850000
2020-03-09,7912.140137,8241.769531,7912.140137,7948.029785,7948.029785,4530350000
2020-03-10,8213.969727,8376.440430,7942.129883,8372.269531,8372.269531,4431930000
2020-03-11,8166.259766,8224.730469,7900.990234,8006.120117,8006.120117,4273890000
2020-03-12,7452.759766,7808.310059,7255.620117,7263.649902,7263.649902,5066530000
2020-03-13,7683.040039,7998.509766,7301.879883,7995.259766,7995.259766,4685890000
2020-03-16,7502.259766,7563.450195,6993.609863,7020.379883,7020.379883,4594360000
2020-03-17,7198.529785,7550.129883,6959.149902,7473.950195,7473.950195,4900000000
2020-03-18,7023.859863,7336.879883,6837.529785,7175.180176,7175.180176,4890820000
2020-03-19,7190.209961,7514.140137,7037.470215,7288.520020,7288.520020,4762170000
2020-03-20,7391.220215,7487.830078,6969.770020,6994.290039,6994.290039,5239940000
2020-03-23,6952.709961,7145.290039,6771.910156,7006.919922,7006.919922,4330610000
2020-03-24,7349.000000,7555.910156,7304.390137,7553.830078,7553.830078,4417380000
2020-03-25,7543.959961,7777.609863,7390.410156,7469.620117,7469.620117,4666440000
2020-03-26,7549.830078,7913.109863,7549.830078,7897.129883,7897.129883,3999850000
2020-03-27,7657.439941,7817.740234,7580.220215,7588.370117,7588.370117,3977010000
2020-03-30,7678.830078,7902.089844,7651.430176,7889.009766,7889.009766,3846900000
2020-03-31,7855.740234,8011.600098,7765.459961,7813.500000,7813.500000,4059700000
2020-04-01,7582.779785,7701.680176,7423.970215,7486.290039,7486.290039,3685510000
2020-04-02,7445.879883,7641.870117,7432.279785,7635.660156,7635.660156,3608190000
2020-04-03,7631.569824,7673.490234,7439.779785,7528.109863,7528.109863,3279100000
2020-04-06,7819.060059,8110.660156,7763.089844,8081.660156,8081.660156,3849100000
2020-04-07,8287.480469,8305.589844,8043.069824,8049.310059,8049.310059,4069410000
2020-04-08,8134.299805,8254.410156,8058.410156,8229.540039,8229.540039,3470730000
2020-04-09,8284.309570,8334.230469,8167.930176,8238.530273,8238.530273,4123670000
2020-04-13,8209.679688,8338.150391,8158.580078,8332.740234,8332.740234,3146860000
2020-04-14,8489.269531,8708.549805,8470.740234,8692.160156,8692.160156,3732820000
2020-04-15,8548.469727,8666.240234,8500.559570,8591.959961,8591.959961,3333750000
2020-04-16,8689.089844,8793.349609,8605.509766,8757.830078,8757.830078,3995870000
2020-04-17,8876.660156,8879.240234,8704.379883,8832.410156,8832.410156,4335020000
2020-04-20,8742.540039,8855.179688,8725.330078,8726.509766,8726.509766,3796950000
2020-04-21,8639.740234,8663.089844,8359.839844,8403.000000,8403.000000,3756290000
2020-04-22,8575.570313,8708.480469,8550.610352,8664.639648,8664.639648,3025060000
2020-04-23,8693.730469,8796.490234,8624.629883,8641.500000,8641.500000,3734720000
2020-04-24,8666.570313,8791.360352,8599.990234,8786.599609,8786.599609,3673170000
2020-04-27,8865.580078,8887.620117,8803.889648,8837.660156,8837.660156,3678460000
2020-04-28,8913.280273,8918.379883,8668.669922,8677.599609,8677.599609,3707540000
2020-04-29,8871.040039,9025.820313,8832.000000,8982.759766,8982.759766,4378540000
2020-04-30,9005.240234,9023.030273,8920.419922,9000.509766,9000.509766,4316380000
2020-05-01,8791.879883,8887.580078,8688.580078,8718.179688,8718.179688,3722520000
2020-05-04,8683.940430,8840.330078,8665.400391,8834.110352,8834.110352,3422150000
2020-05-05,8922.389648,9031.000000,8900.570313,8930.620117,8930.620117,3913360000
2020-05-06,8997.019531,9065.580078,8950.889648,8984.860352,8984.860352,3620030000
2020-05-07,9104.669922,9136.179688,9045.230469,9101.879883,9101.879883,3762070000
2020-05-08,9165.700195,9224.490234,9126.969727,9220.349609,9220.349609,3777340000
2020-05-11,9155.209961,9346.269531,9155.209961,9298.919922,9298.919922,3898690000
2020-05-12,9326.059570,9354.450195,9109.089844,9112.450195,9112.450195,4315070000
2020-05-13,9123.690430,9209.490234,8890.160156,9000.080078,9000.080078,4244110000
2020-05-14,8946.450195,9097.750000,8860.769531,9094.419922,9094.419922,3945080000
2020-05-15,8976.290039,9157.459961,8958.080078,9152.639648,9152.639648,4221500000
2020-05-18,9281.360352,9367.540039,9248.780273,9331.929688,9331.929688,4318310000
2020-05-19,9326.280273,9422.900391,9296.250000,9298.540039,9298.540039,4144770000
2020-05-20,9415.250000,9498.280273,9412.830078,9485.019531,9485.019531,4292470000
2020-05-21,9487.629883,9515.049805,9361.830078,9377.990234,9377.990234,3725950000
2020-05-22,9363.669922,9421.929688,9325.070313,9413.990234,9413.990234,3641830000
2020-05-26,9570.530273,9570.530273,9379.900391,9389.980469,9389.980469,4432310000
2020-05-27,9366.629883,9445.059570,9182.450195,9442.049805,9442.049805,4462450000
2020-05-28,9404.830078,9568.889648,9391.839844,9416.709961,9416.709961,4064220000
2020-05-29,9440.639648,9573.549805,9379.929688,9555.530273,9555.530273,94950000
2020-06-01,9526.429688,9609.379883,9515.339844,9598.889648,9598.889648,3824770000
2020-06-02,9603.179688,9660.080078,9511.879883,9657.309570,9657.309570,3962460000
2020-06-03,9689.719727,9729.690430,9648.929688,9704.690430,9704.690430,4638380000
2020-06-04,9672.169922,9741.969727,9577.709961,9629.660156,9629.660156,6074320000
2020-06-05,9673.089844,9846.629883,9659.450195,9824.389648,9824.389648,6572850000
2020-06-08,9805.690430,9904.519531,9753.870117,9901.519531,9901.519531,6143120000
2020-06-09,9861.179688,10006.900391,9859.000000,9967.169922,9967.169922,5281860000
2020-06-10,10037.980469,10155.200195,10022.440430,10094.259766,10094.259766,5128400000
2020-06-11,9907.559570,9978.190430,9586.250000,9588.480469,9588.480469,5271000000
